"persona","cognome","nome","dataNascita","nato","luogoNascita","genere","collegio","nomeGruppo","sigla","commissione","aggiornamento","descrizione"
"http://dati.camera.it/ocd/persona.rdf/p308760","MANES","FRANCO","19630621","nato a AOSTA, AOSTA, VALLE D'AOSTA, il 21.06.1963","AOSTA","male","VALLE D'AOSTA",,,"COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CONDIZIONI DI SICUREZZA E SULLO STATO DI DEGRADO DELLE CITTA' E DELLE LORO PERIFERIE",2025-02-24 13:05:10,"Laurea in architettura; Architetto, già Sindaco del Comune di Doues e Presidente del Consorzio degli enti locali della Valle d'Aosta"
"http://dati.camera.it/ocd/persona.rdf/p308760","MANES","FRANCO","19630621","nato a AOSTA, AOSTA, VALLE D'AOSTA, il 21.06.1963","AOSTA","male","VALLE D'AOSTA",,,"COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE ATTIVITA' ILLECITE CONNESSE AL CICLO DEI RIFIUTI E SU ALTRI ILLECITI AMBIENTALI E AGROALIMENTARI",2025-02-24 13:05:10,"Laurea in architettura; Architetto, già Sindaco del Comune di Doues e Presidente del Consorzio degli enti locali della Valle d'Aosta"
"http://dati.camera.it/ocd/persona.rdf/p308760","MANES","FRANCO","19630621","nato a AOSTA, AOSTA, VALLE D'AOSTA, il 21.06.1963","AOSTA","male","VALLE D'AOSTA",,,"VIII COMMISSIONE (AMBIENTE, TERRITORIO E LAVORI PUBBLICI)",2025-02-24 13:05:10,"Laurea in architettura; Architetto, già Sindaco del Comune di Doues e Presidente del Consorzio degli enti locali della Valle d'Aosta"
"http://dati.camera.it/ocd/persona.rdf/p308891","ROGGIANI","SILVIA","19840425","nato a BUSTO ARSIZIO, VARESE, LOMBARDIA, il 25.04.1984","BUSTO ARSIZIO","female","LOMBARDIA 1 - P02",,,"COMMISSIONE PARLAMENTARE PER LA SEMPLIFICAZIONE",2025-02-24 13:04:55,"Laurea magistrale in scienze politiche e di governo, MBA Essential conseguito alla LSE; Segretaria regionale Pd Lombardia"
"http://dati.camera.it/ocd/persona.rdf/p308891","ROGGIANI","SILVIA","19840425","nato a BUSTO ARSIZIO, VARESE, LOMBARDIA, il 25.04.1984","BUSTO ARSIZIO","female","LOMBARDIA 1 - P02",,,"V COMMISSIONE (BILANCIO, TESORO E PROGRAMMAZIONE)",2025-02-24 13:04:55,"Laurea magistrale in scienze politiche e di governo, MBA Essential conseguito alla LSE; Segretaria regionale Pd Lombardia"
"http://dati.camera.it/ocd/persona.rdf/p305549","BONAFE'","SIMONA","19730712","nato a VARESE, VARESE, LOMBARDIA, il 12.07.1973","VARESE","female","TOSCANA - P03",,,"COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CAUSE DEL DISASTRO DELLA NAVE ""MOBY PRINCE""",2025-02-24 13:05:02,"Laurea in scienze politiche"
"http://dati.camera.it/ocd/persona.rdf/p305549","BONAFE'","SIMONA","19730712","nato a VARESE, VARESE, LOMBARDIA, il 12.07.1973","VARESE","female","TOSCANA - P03",,,"COMMISSIONE PARLAMENTARE PER LA SEMPLIFICAZIONE",2025-02-24 13:05:02,"Laurea in scienze politiche"
"http://dati.camera.it/ocd/persona.rdf/p305549","BONAFE'","SIMONA","19730712","nato a VARESE, VARESE, LOMBARDIA, il 12.07.1973","VARESE","female","TOSCANA - P03",,,"I COMMISSIONE (AFFARI COSTITUZIONALI, DELLA PRESIDENZA DEL CONSIGLIO E INTERNI)",2025-02-24 13:05:02,"Laurea in scienze politiche"
"http://dati.camera.it/ocd/persona.rdf/p305549","BONAFE'","SIMONA","19730712","nato a VARESE, VARESE, LOMBARDIA, il 12.07.1973","VARESE","female","TOSCANA - P03",,,"COMMISSIONE PARLAMENTARE DI INCHIESTA SULLA GESTIONE DELL'EMERGENZA SANITARIA CAUSATA DALLA DIFFUSIONE EPIDEMICA DEL VIRUS SARS-COV-2 E SULLE MISURE ADOTTATE PER PREVENIRE E AFFRONTARE L'EMERGENZA EPIDEMIOLOGICA DA SARS-COV-2",2025-02-24 13:05:02,"Laurea in scienze politiche"
"http://dati.camera.it/ocd/persona.rdf/p307983","TOCCALINI","LUCA","19900518","nato a MILANO, MILANO, LOMBARDIA, il 18.05.1990","MILANO","male","LOMBARDIA 4 - P01",,,"X COMMISSIONE (ATTIVITA'  PRODUTTIVE, COMMERCIO E TURISMO)",2024-01-26 12:43:55,"Laurea in economia e gestione aziendale; Impiegato"
"http://dati.camera.it/ocd/persona.rdf/p307573","CARETTA","MARIA CRISTINA","19640111","nato a THIENE, VICENZA, VENETO, il 11.01.1964","THIENE","female","VENETO 2 - P02",,,"DELEGAZIONE ITALIANA PRESSO L'ASSEMBLEA PARLAMENTARE DEL CONSIGLIO D'EUROPA",2025-04-02 13:12:41,"Parlamentare"
"http://dati.camera.it/ocd/persona.rdf/p307573","CARETTA","MARIA CRISTINA","19640111","nato a THIENE, VICENZA, VENETO, il 11.01.1964","THIENE","female","VENETO 2 - P02",,,"COMMISSIONE PARLAMENTARE DI INCHIESTA SUL FEMMINICIDIO, NONCHE' SU OGNI FORMA DI VIOLENZA DI GENERE",2025-04-02 13:12:41,"Parlamentare"
"http://dati.camera.it/ocd/persona.rdf/p307573","CARETTA","MARIA CRISTINA","19640111","nato a THIENE, VICENZA, VENETO, il 11.01.1964","THIENE","female","VENETO 2 - P02",,,"XIII COMMISSIONE (AGRICOLTURA)",2025-04-02 13:12:41,"Parlamentare"
"http://dati.camera.it/ocd/persona.rdf/p307464","MONTARULI","AUGUSTA","19830914","nato a TORINO, TORINO, PIEMONTE, il 14.09.1983","TORINO","female","PIEMONTE 1 - P01",,,"COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CONDIZIONI DI SICUREZZA E SULLO STATO DI DEGRADO DELLE CITTA' E DELLE LORO PERIFERIE",2025-04-02 13:13:34,"Laurea in giurisprudenza; Avvocato"
"http://dati.camera.it/ocd/persona.rdf/p307464","MONTARULI","AUGUSTA","19830914","nato a TORINO, TORINO, PIEMONTE, il 14.09.1983","TORINO","female","PIEMONTE 1 - P01",,,"COMMISSIONE PARLAMENTARE PER L'INDIRIZZO GENERALE E LA VIGILANZA DEI SERVIZI RADIOTELEVISIVI",2025-04-02 13:13:34,"Laurea in giurisprudenza; Avvocato"
"http://dati.camera.it/ocd/persona.rdf/p307464","MONTARULI","AUGUSTA","19830914","nato a TORINO, TORINO, PIEMONTE, il 14.09.1983","TORINO","female","PIEMONTE 1 - P01",,,"COLLEGIO D'APPELLO",2025-04-02 13:13:34,"Laurea in giurisprudenza; Avvocato"
"http://dati.camera.it/ocd/persona.rdf/p307464","MONTARULI","AUGUSTA","19830914","nato a TORINO, TORINO, PIEMONTE, il 14.09.1983","TORINO","female","PIEMONTE 1 - P01",,,"I COMMISSIONE (AFFARI COSTITUZIONALI, DELLA PRESIDENZA DEL CONSIGLIO E INTERNI)",2025-04-02 13:13:34,"Laurea in giurisprudenza; Avvocato"
"http://dati.camera.it/ocd/persona.rdf/p307464","MONTARULI","AUGUSTA","19830914","nato a TORINO, TORINO, PIEMONTE, il 14.09.1983","TORINO","female","PIEMONTE 1 - P01",,,"GIUNTA PER IL REGOLAMENTO",2025-04-02 13:13:34,"Laurea in giurisprudenza; Avvocato"
"http://dati.camera.it/ocd/persona.rdf/p308832","AMBROSI","ALESSIA","19820414","nato a NEGRAR DI VALPOLICELLA, VERONA, VENETO, il 14.04.1982","NEGRAR DI VALPOLICELLA","female","TRENTINO-ALTO ADIGE/SÜDTIROL - P01",,,"COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CONDIZIONI DI LAVORO IN ITALIA, SULLO SFRUTTAMENTO E SULLA TUTELA DELLA SALUTE E DELLA SICUREZZA NEI LUOGHI DI LAVORO PUBBLICI E PRIVATI",2025-02-24 13:04:44,"Diploma di liceo scientifico, Master in commercio estero; Dipendente di azienda bancaria"
"http://dati.camera.it/ocd/persona.rdf/p308832","AMBROSI","ALESSIA","19820414","nato a NEGRAR DI VALPOLICELLA, VERONA, VENETO, il 14.04.1982","NEGRAR DI VALPOLICELLA","female","TRENTINO-ALTO ADIGE/SÜDTIROL - P01",,,"UNIONE INTERPARLAMENTARE",2025-02-24 13:04:44,"Diploma di liceo scientifico, Master in commercio estero; Dipendente di azienda bancaria"
"http://dati.camera.it/ocd/persona.rdf/p308832","AMBROSI","ALESSIA","19820414","nato a NEGRAR DI VALPOLICELLA, VERONA, VENETO, il 14.04.1982","NEGRAR DI VALPOLICELLA","female","TRENTINO-ALTO ADIGE/SÜDTIROL - P01",,,"XIV COMMISSIONE (POLITICHE DELL'UNIONE EUROPEA)",2025-02-24 13:04:44,"Diploma di liceo scientifico, Master in commercio estero; Dipendente di azienda bancaria"
"http://dati.camera.it/ocd/persona.rdf/p308832","AMBROSI","ALESSIA","19820414","nato a NEGRAR DI VALPOLICELLA, VERONA, VENETO, il 14.04.1982","NEGRAR DI VALPOLICELLA","female","TRENTINO-ALTO ADIGE/SÜDTIROL - P01",,,"COMMISSIONE PARLAMENTARE DI INCHIESTA SUGLI EFFETTI ECONOMICI E SOCIALI DERIVANTI DALLA TRANSIZIONE DEMOGRAFICA IN ATTO",2025-02-24 13:04:44,"Diploma di liceo scientifico, Master in commercio estero; Dipendente di azienda bancaria"
"http://dati.camera.it/ocd/persona.rdf/p307608","SORTE","ALESSANDRO","19840219","nato a TREVIGLIO, BERGAMO, LOMBARDIA, il 19.02.1984","TREVIGLIO","male","LOMBARDIA 3 - P01",,,"COMITATO PER LE INCOMPATIBILITA', LE INELEGGIBILITA' E LE DECADENZE",2025-04-02 13:13:44,"Laurea in economia aziendale"
"http://dati.camera.it/ocd/persona.rdf/p307608","SORTE","ALESSANDRO","19840219","nato a TREVIGLIO, BERGAMO, LOMBARDIA, il 19.02.1984","TREVIGLIO","male","LOMBARDIA 3 - P01",,,"GIUNTA DELLE ELEZIONI",2025-04-02 13:13:44,"Laurea in economia aziendale"
"http://dati.camera.it/ocd/persona.rdf/p307608","SORTE","ALESSANDRO","19840219","nato a TREVIGLIO, BERGAMO, LOMBARDIA, il 19.02.1984","TREVIGLIO","male","LOMBARDIA 3 - P01",,,"IX COMMISSIONE (TRASPORTI, POSTE E TELECOMUNICAZIONI)",2025-04-02 13:13:44,"Laurea in economia aziendale"
"http://dati.camera.it/ocd/persona.rdf/p308854","CARAMIELLO","ALESSANDRO","19770707","nato a NAPOLI, NAPOLI, CAMPANIA, il 07.07.1977","NAPOLI","male","CAMPANIA 1 - P02",,,"COMMISSIONE PARLAMENTARE PER L'ATTUAZIONE DEL FEDERALISMO FISCALE",2025-02-24 13:05:11,"Laurea in ingegneria civile e ambientale; Dipendente di azienda privata"
"http://dati.camera.it/ocd/persona.rdf/p308854","CARAMIELLO","ALESSANDRO","19770707","nato a NAPOLI, NAPOLI, CAMPANIA, il 07.07.1977","NAPOLI","male","CAMPANIA 1 - P02",,,"XIII COMMISSIONE (AGRICOLTURA)",2025-02-24 13:05:11,"Laurea in ingegneria civile e ambientale; Dipendente di azienda privata"
"http://dati.camera.it/ocd/persona.rdf/p308841","COLUCCI","ALFONSO","19640224","nato a FOGGIA, FOGGIA, PUGLIA, il 24.02.1964","FOGGIA","male","LAZIO 1 - P02",,,"COMITATO PER LA LEGISLAZIONE",2025-04-02 13:13:43,"Notaio"
"http://dati.camera.it/ocd/persona.rdf/p308841","COLUCCI","ALFONSO","19640224","nato a FOGGIA, FOGGIA, PUGLIA, il 24.02.1964","FOGGIA","male","LAZIO 1 - P02",,,"I COMMISSIONE (AFFARI COSTITUZIONALI, DELLA PRESIDENZA DEL CONSIGLIO E INTERNI)",2025-04-02 13:13:43,"Notaio"
"http://dati.camera.it/ocd/persona.rdf/p308841","COLUCCI","ALFONSO","19640224","nato a FOGGIA, FOGGIA, PUGLIA, il 24.02.1964","FOGGIA","male","LAZIO 1 - P02",,,"COMMISSIONE PARLAMENTARE DI INCHIESTA SULLA GESTIONE DELL'EMERGENZA SANITARIA CAUSATA DALLA DIFFUSIONE EPIDEMICA DEL VIRUS SARS-COV-2 E SULLE MISURE ADOTTATE PER PREVENIRE E AFFRONTARE L'EMERGENZA EPIDEMIOLOGICA DA SARS-COV-2",2025-04-02 13:13:43,"Notaio"
"http://dati.camera.it/ocd/persona.rdf/p308934","MALAVASI","ILENIA","19711022","nato a CORREGGIO, REGGIO NELL'EMILIA, EMILIA-ROMAGNA, il 22.10.1971","CORREGGIO","female","EMILIA-ROMAGNA - P01",,,"COMMISSIONE PARLAMENTARE DI INCHIESTA SUI FATTI ACCADUTI PRESSO LA COMUNITA' «IL FORTETO»",2025-02-24 13:04:40,"Laurea in lettere classiche, Scuola di Specializzazione in Archeologia; Sindaco"
"http://dati.camera.it/ocd/persona.rdf/p308934","MALAVASI","ILENIA","19711022","nato a CORREGGIO, REGGIO NELL'EMILIA, EMILIA-ROMAGNA, il 22.10.1971","CORREGGIO","female","EMILIA-ROMAGNA - P01",,,"GIUNTA DELLE ELEZIONI",2025-02-24 13:04:40,"Laurea in lettere classiche, Scuola di Specializzazione in Archeologia; Sindaco"
"http://dati.camera.it/ocd/persona.rdf/p308934","MALAVASI","ILENIA","19711022","nato a CORREGGIO, REGGIO NELL'EMILIA, EMILIA-ROMAGNA, il 22.10.1971","CORREGGIO","female","EMILIA-ROMAGNA - P01",,,"XII COMMISSIONE (AFFARI SOCIALI)",2025-02-24 13:04:40,"Laurea in lettere classiche, Scuola di Specializzazione in Archeologia; Sindaco"
"http://dati.camera.it/ocd/persona.rdf/p308934","MALAVASI","ILENIA","19711022","nato a CORREGGIO, REGGIO NELL'EMILIA, EMILIA-ROMAGNA, il 22.10.1971","CORREGGIO","female","EMILIA-ROMAGNA - P01",,,"COMMISSIONE PARLAMENTARE DI INCHIESTA SUGLI EFFETTI ECONOMICI E SOCIALI DERIVANTI DALLA TRANSIZIONE DEMOGRAFICA IN ATTO",2025-02-24 13:04:40,"Laurea in lettere classiche, Scuola di Specializzazione in Archeologia; Sindaco"
"http://dati.camera.it/ocd/persona.rdf/p302867","BERGAMINI","DEBORAH","19671024","nato a VIAREGGIO, LUCCA, TOSCANA, il 24.10.1967","VIAREGGIO","female","TOSCANA - P01",,,"DELEGAZIONE ITALIANA PRESSO L'ASSEMBLEA PARLAMENTARE DEL CONSIGLIO D'EUROPA",2025-04-02 13:12:53,"Laurea in lingue e letterature straniere; Giornalista professionista, Vice Presidente del Gruppo PPE all'Assemblea del Consiglio d'Europa"
"http://dati.camera.it/ocd/persona.rdf/p302867","BERGAMINI","DEBORAH","19671024","nato a VIAREGGIO, LUCCA, TOSCANA, il 24.10.1967","VIAREGGIO","female","TOSCANA - P01",,,"DELEGAZIONE ITALIANA PRESSO L'ASSEMBLEA PARLAMENTARE DEL MEDITERRANEO (PAM)",2025-04-02 13:12:53,"Laurea in lingue e letterature straniere; Giornalista professionista, Vice Presidente del Gruppo PPE all'Assemblea del Consiglio d'Europa"
"http://dati.camera.it/ocd/persona.rdf/p302867","BERGAMINI","DEBORAH","19671024","nato a VIAREGGIO, LUCCA, TOSCANA, il 24.10.1967","VIAREGGIO","female","TOSCANA - P01",,,"COMMISSIONE PARLAMENTARE DI INCHIESTA SUI FATTI ACCADUTI PRESSO LA COMUNITA' «IL FORTETO»",2025-04-02 13:12:53,"Laurea in lingue e letterature straniere; Giornalista professionista, Vice Presidente del Gruppo PPE all'Assemblea del Consiglio d'Europa"
"http://dati.camera.it/ocd/persona.rdf/p302867","BERGAMINI","DEBORAH","19671024","nato a VIAREGGIO, LUCCA, TOSCANA, il 24.10.1967","VIAREGGIO","female","TOSCANA - P01",,,"III COMMISSIONE (AFFARI ESTERI E COMUNITARI)",2025-04-02 13:12:53,"Laurea in lingue e letterature straniere; Giornalista professionista, Vice Presidente del Gruppo PPE all'Assemblea del Consiglio d'Europa"
"http://dati.camera.it/ocd/persona.rdf/p38560","ROTONDI","GIANFRANCO","19600725","nato a AVELLINO, AVELLINO, CAMPANIA, il 25.07.1960","AVELLINO","male","CAMPANIA 2 - P02",,,"GIUNTA DELLE ELEZIONI",2025-04-02 13:12:50,"Laurea in giurisprudenza; Giornalista professionista"
"http://dati.camera.it/ocd/persona.rdf/p38560","ROTONDI","GIANFRANCO","19600725","nato a AVELLINO, AVELLINO, CAMPANIA, il 25.07.1960","AVELLINO","male","CAMPANIA 2 - P02",,,"COMITATO PER LA LEGISLAZIONE",2025-04-02 13:12:50,"Laurea in giurisprudenza; Giornalista professionista"
"http://dati.camera.it/ocd/persona.rdf/p38560","ROTONDI","GIANFRANCO","19600725","nato a AVELLINO, AVELLINO, CAMPANIA, il 25.07.1960","AVELLINO","male","CAMPANIA 2 - P02",,,"XIV COMMISSIONE (POLITICHE DELL'UNIONE EUROPEA)",2025-04-02 13:12:50,"Laurea in giurisprudenza; Giornalista professionista"
"http://dati.camera.it/ocd/persona.rdf/p307585","PRETTO","ERIK UMBERTO","19841224","nato a SCHIO, VICENZA, VENETO, il 24.12.1984","SCHIO","male","VENETO 2 - P02",,,"COMMISSIONE PARLAMENTARE DI INCHIESTA SUL FENOMENO DELLE MAFIE E SULLE ALTRE ASSOCIAZIONI CRIMINALI, ANCHE STRANIERE",2025-04-02 13:13:46,"Imprenditore"
"http://dati.camera.it/ocd/persona.rdf/p307585","PRETTO","ERIK UMBERTO","19841224","nato a SCHIO, VICENZA, VENETO, il 24.12.1984","SCHIO","male","VENETO 2 - P02",,,"COMMISSIONE PARLAMENTARE PER LE QUESTIONI REGIONALI",2025-04-02 13:13:46,"Imprenditore"
"http://dati.camera.it/ocd/persona.rdf/p307585","PRETTO","ERIK UMBERTO","19841224","nato a SCHIO, VICENZA, VENETO, il 24.12.1984","SCHIO","male","VENETO 2 - P02",,,"XII COMMISSIONE (AFFARI SOCIALI)",2025-04-02 13:13:46,"Imprenditore"
"http://dati.camera.it/ocd/persona.rdf/p308899","RUSSO","PAOLO EMILIO","19770606","nato a COMO, COMO, LOMBARDIA, il 06.06.1977","COMO","male","SICILIA 2 - P02",,,"COMITATO PER LA COMUNICAZIONE E L'INFORMAZIONE ESTERNA",2025-02-24 13:04:59,"Laurea in scienze politiche e delle relazioni internazionali; Giornalista parlamentare"
"http://dati.camera.it/ocd/persona.rdf/p308899","RUSSO","PAOLO EMILIO","19770606","nato a COMO, COMO, LOMBARDIA, il 06.06.1977","COMO","male","SICILIA 2 - P02",,,"COMMISSIONE PARLAMENTARE DI INCHIESTA SULLA SCOMPARSA DI EMANUELA ORLANDI E DI MIRELLA GREGORI",2025-02-24 13:04:59,"Laurea in scienze politiche e delle relazioni internazionali; Giornalista parlamentare"
"http://dati.camera.it/ocd/persona.rdf/p308899","RUSSO","PAOLO EMILIO","19770606","nato a COMO, COMO, LOMBARDIA, il 06.06.1977","COMO","male","SICILIA 2 - P02",,,"I COMMISSIONE (AFFARI COSTITUZIONALI, DELLA PRESIDENZA DEL CONSIGLIO E INTERNI)",2025-02-24 13:04:59,"Laurea in scienze politiche e delle relazioni internazionali; Giornalista parlamentare"
"http://dati.camera.it/ocd/persona.rdf/p308799","FILINI","FRANCESCO","19780904","nato a ROMA, ROMA, LAZIO, il 04.09.1978","ROMA","male","VENETO 1 - P01",,,"COMMISSIONE PARLAMENTARE PER L'INDIRIZZO GENERALE E LA VIGILANZA DEI SERVIZI RADIOTELEVISIVI",2025-02-24 13:05:26,"Laurea in scienze politiche e delle relazioni internazionali; Dipendente di partito o gruppo politico"
"http://dati.camera.it/ocd/persona.rdf/p308799","FILINI","FRANCESCO","19780904","nato a ROMA, ROMA, LAZIO, il 04.09.1978","ROMA","male","VENETO 1 - P01",,,"VI COMMISSIONE (FINANZE)",2025-02-24 13:05:26,"Laurea in scienze politiche e delle relazioni internazionali; Dipendente di partito o gruppo politico"
"http://dati.camera.it/ocd/persona.rdf/p308799","FILINI","FRANCESCO","19780904","nato a ROMA, ROMA, LAZIO, il 04.09.1978","ROMA","male","VENETO 1 - P01",,,"COMMISSIONE PARLAMENTARE DI INCHIESTA SULLA GESTIONE DELL'EMERGENZA SANITARIA CAUSATA DALLA DIFFUSIONE EPIDEMICA DEL VIRUS SARS-COV-2 E SULLE MISURE ADOTTATE PER PREVENIRE E AFFRONTARE L'EMERGENZA EPIDEMIOLOGICA DA SARS-COV-2",2025-02-24 13:05:26,"Laurea in scienze politiche e delle relazioni internazionali; Dipendente di partito o gruppo politico"
"http://dati.camera.it/ocd/persona.rdf/p307570","LAZZARINI","ARIANNA","19760306","nato a MONSELICE, PADOVA, VENETO, il 06.03.1976","MONSELICE","female","VENETO 2 - P01",,,"XII COMMISSIONE (AFFARI SOCIALI)",2024-01-26 12:45:00,"Diploma di istituto tecnico commerciale; Sindaco"
"http://dati.camera.it/ocd/persona.rdf/p305771","MANZI","IRENE","19770816","nato a MACERATA, MACERATA, MARCHE, il 16.08.1977","MACERATA","female","MARCHE - P01",,,"VII COMMISSIONE (CULTURA, SCIENZA E ISTRUZIONE)",2024-01-26 12:45:17,"Laurea in giurisprudenza, Corsi e scritti di specializzazione e approfondimenti; Dipendente pubblico"
"http://dati.camera.it/ocd/persona.rdf/p302980","MACCANTI","ELENA","19710205","nato a TORINO, TORINO, PIEMONTE, il 05.02.1971","TORINO","female","PIEMONTE 1 - P01",,,"COMITATO PER LA COMUNICAZIONE E L'INFORMAZIONE ESTERNA",2025-02-24 13:05:02,"Giornalista professionista"
"http://dati.camera.it/ocd/persona.rdf/p302980","MACCANTI","ELENA","19710205","nato a TORINO, TORINO, PIEMONTE, il 05.02.1971","TORINO","female","PIEMONTE 1 - P01",,,"COMMISSIONE PARLAMENTARE PER L'INDIRIZZO GENERALE E LA VIGILANZA DEI SERVIZI RADIOTELEVISIVI",2025-02-24 13:05:02,"Giornalista professionista"
"http://dati.camera.it/ocd/persona.rdf/p302980","MACCANTI","ELENA","19710205","nato a TORINO, TORINO, PIEMONTE, il 05.02.1971","TORINO","female","PIEMONTE 1 - P01",,,"COMMISSIONE PARLAMENTARE PER LE QUESTIONI REGIONALI",2025-02-24 13:05:02,"Giornalista professionista"
"http://dati.camera.it/ocd/persona.rdf/p302980","MACCANTI","ELENA","19710205","nato a TORINO, TORINO, PIEMONTE, il 05.02.1971","TORINO","female","PIEMONTE 1 - P01",,,"IX COMMISSIONE (TRASPORTI, POSTE E TELECOMUNICAZIONI)",2025-02-24 13:05:02,"Giornalista professionista"
"http://dati.camera.it/ocd/persona.rdf/p302902","PORTA","FABIO","19631105","nato a CALTAGIRONE, CATANIA, SICILIA, il 05.11.1963","CALTAGIRONE","male","AMERICA MERIDIONALE",,,"GIUNTA DELLE ELEZIONI",2025-02-24 13:05:02,"Sociologo"
"http://dati.camera.it/ocd/persona.rdf/p302902","PORTA","FABIO","19631105","nato a CALTAGIRONE, CATANIA, SICILIA, il 05.11.1963","CALTAGIRONE","male","AMERICA MERIDIONALE",,,"III COMMISSIONE (AFFARI ESTERI E COMUNITARI)",2025-02-24 13:05:02,"Sociologo"
"http://dati.camera.it/ocd/persona.rdf/p302902","PORTA","FABIO","19631105","nato a CALTAGIRONE, CATANIA, SICILIA, il 05.11.1963","CALTAGIRONE","male","AMERICA MERIDIONALE",,,"COMITATO PERMANENTE SUGLI ITALIANI NEL MONDO",2025-02-24 13:05:02,"Sociologo"
"http://dati.camera.it/ocd/persona.rdf/p302902","PORTA","FABIO","19631105","nato a CALTAGIRONE, CATANIA, SICILIA, il 05.11.1963","CALTAGIRONE","male","AMERICA MERIDIONALE",,,"COMITATO PERMANENTE SUL COMMERCIO INTERNAZIONALE",2025-02-24 13:05:02,"Sociologo"
"http://dati.camera.it/ocd/persona.rdf/p302902","PORTA","FABIO","19631105","nato a CALTAGIRONE, CATANIA, SICILIA, il 05.11.1963","CALTAGIRONE","male","AMERICA MERIDIONALE",,,"COMITATO PERMANENTE SULLA POLITICA ESTERA PER L'INDO-PACIFICO",2025-02-24 13:05:02,"Sociologo"
"http://dati.camera.it/ocd/persona.rdf/p302902","PORTA","FABIO","19631105","nato a CALTAGIRONE, CATANIA, SICILIA, il 05.11.1963","CALTAGIRONE","male","AMERICA MERIDIONALE",,,"COMMISSIONE PARLAMENTARE DI INCHIESTA SUGLI EFFETTI ECONOMICI E SOCIALI DERIVANTI DALLA TRANSIZIONE DEMOGRAFICA IN ATTO",2025-02-24 13:05:02,"Sociologo"
"http://dati.camera.it/ocd/persona.rdf/p308823","GIORDANO","ANTONIO","19640606","nato a NAPOLI, NAPOLI, CAMPANIA, il 06.06.1964","NAPOLI","male","SICILIA 1 - P02",,,"COMMISSIONE PARLAMENTARE PER L'ATTUAZIONE DEL FEDERALISMO FISCALE",2025-04-02 13:12:51,"Laurea in giurisprudenza; Laurea in discipline musicali; Manager, Imprenditore"
"http://dati.camera.it/ocd/persona.rdf/p308823","GIORDANO","ANTONIO","19640606","nato a NAPOLI, NAPOLI, CAMPANIA, il 06.06.1964","NAPOLI","male","SICILIA 1 - P02",,,"XIV COMMISSIONE (POLITICHE DELL'UNIONE EUROPEA)",2025-04-02 13:12:51,"Laurea in giurisprudenza; Laurea in discipline musicali; Manager, Imprenditore"
"http://dati.camera.it/ocd/persona.rdf/p308823","GIORDANO","ANTONIO","19640606","nato a NAPOLI, NAPOLI, CAMPANIA, il 06.06.1964","NAPOLI","male","SICILIA 1 - P02",,,"VI COMMISSIONE (FINANZE)",2025-04-02 13:12:51,"Laurea in giurisprudenza; Laurea in discipline musicali; Manager, Imprenditore"
"http://dati.camera.it/ocd/persona.rdf/p307193","BRUNO","RAFFAELE","19740503","nato a NAPOLI, NAPOLI, CAMPANIA, il 03.05.1974","NAPOLI","male","CAMPANIA 1 - P01",,,"XIV COMMISSIONE (POLITICHE DELL'UNIONE EUROPEA)",2024-01-26 12:43:54,"Autore e regista teatrale, biologo"
"http://dati.camera.it/ocd/persona.rdf/p308938","MALAGUTI","MAURO","19600301","nato a FERRARA, FERRARA, EMILIA-ROMAGNA, il 01.03.1960","FERRARA","male","EMILIA-ROMAGNA - P03",,,"COMMISSIONE PARLAMENTARE DI INCHIESTA SULLE CAUSE DEL DISASTRO DELLA NAVE ""MOBY PRINCE""",2025-04-02 13:13:37,"Laurea in Lettere; Giornalista"
"http://dati.camera.it/ocd/persona.rdf/p308938","MALAGUTI","MAURO","19600301","nato a FERRARA, FERRARA, EMILIA-ROMAGNA, il 01.03.1960","FERRARA","male","EMILIA-ROMAGNA - P03",,,"IV COMMISSIONE (DIFESA)",2025-04-02 13:13:37,"Laurea in Lettere; Giornalista"
"http://dati.camera.it/ocd/persona.rdf/p308938","MALAGUTI","MAURO","19600301","nato a FERRARA, FERRARA, EMILIA-ROMAGNA, il 01.03.1960","FERRARA","male","EMILIA-ROMAGNA - P03",,,"XIII COMMISSIONE (AGRICOLTURA)",2025-04-02 13:13:37,"Laurea in Lettere; Giornalista"
"http://dati.camera.it/ocd/persona.rdf/p301541","COSTA","ENRICO","19691129","nato a CUNEO, CUNEO, PIEMONTE, il 29.11.1969","CUNEO","male","LOMBARDIA 1 - P02",,,"COMITATO PARLAMENTARE PER I PROCEDIMENTI DI ACCUSA",2025-04-02 13:12:43,"Laurea in giurisprudenza; Avvocato"
"http://dati.camera.it/ocd/persona.rdf/p301541","COSTA","ENRICO","19691129","nato a CUNEO, CUNEO, PIEMONTE, il 29.11.1969","CUNEO","male","LOMBARDIA 1 - P02",,,"GIUNTA PER LE AUTORIZZAZIONI",2025-04-02 13:12:43,"Laurea in giurisprudenza; Avvocato"
"http://dati.camera.it/ocd/persona.rdf/p301541","COSTA","ENRICO","19691129","nato a CUNEO, CUNEO, PIEMONTE, il 29.11.1969","CUNEO","male","LOMBARDIA 1 - P02",,,"II COMMISSIONE (GIUSTIZIA)",2025-04-02 13:12:43,"Laurea in giurisprudenza; Avvocato"
